 ,Label,Area,Mean,IntDen,RawIntDen
1,RFP:CntlArea,141267.784,47.277,6678686.881,8100641
2,RFP:ExptArea,122029.741,12.703,1550157.213,1880200
3,EGFP:CntlArea,141267.784,121.611,17179730.675,20837454
4,EGFP:ExptArea,122029.741,80.767,9855963.372,11954389
