 ,Label,Area,Mean,IntDen,RawIntDen
1,RFP:Background,76.675,506.129,38807.520,47070
2,RFP:CntlArea,58970.612,514.728,30353810.425,36816417
3,RFP:ExptArea,43884.570,483.276,21208357.761,25723813
4,EGFP:Background,76.675,594.376,45573.897,55277
5,EGFP:CntlArea,58970.612,362.423,21372313.970,25922677
6,EGFP:ExptArea,43884.570,390.085,17118723.637,20763458
