 ,Label,Area,Mean,IntDen,RawIntDen
1,RFP:Background,230.025,91.563,21061.757,25546
2,RFP:CntlArea,169922.030,54.875,9324437.203,11309696
3,RFP:ExptArea,182998.854,45.067,8247154.615,10003050
4,EGFP:Background,230.025,59.480,13681.980,16595
5,EGFP:CntlArea,169922.030,27.381,4652583.915,5643162
6,EGFP:ExptArea,182998.854,42.468,7771673.035,9426334
