 ,Label,Area,Mean,IntDen,RawIntDen
1,H2BRFP:FOV1,30726.506,1688.083,51868886.657,510645057.000
2,H2BRFP:FOV2,30726.506,1578.114,48489915.079,477379351.000
3,H2BRFP:FOV3,30726.506,1439.638,44235030.674,435490353.000
4,smpd3:FOV1,30726.506,1815.846,55794616.747,549293557.000
5,smpd3:FOV2,30726.506,1330.259,40874196.165,402403205.000
6,smpd3:FOV3,30726.506,2205.211,67758440.526,667076449.000
